"id","Количество.комнат","Студия","Общая.площадь","Этаж","Этажей.в.доме","Парковка","Цена","Без.ремонта","Дизайнерский","Евроремонт","Косметический","Балкон","Лоджия","Совмещенный.санузел","Раздельный.санузел","Лифт","Грузовой.лифт","Мусоропровод","Год.постройки","Аварийный","Железобетонные.перекрытия","Смешанные.перекрытия","Деревянные.перекрытия","Иные.перекрытия","Панельные.стены","Блочные.стены","Деревянные.стены","Кирпичные.стены","Монолитные.стены","Смешанные.стены","Школа.1000","ВУЗ.1000","ТЦ.1000","Стоматология.1000","Почта.1000","Поликлиника.1000","Парк.1000","Остановка.1000","Одежда..1000","Супер3кет.1000","Кинотеатр.1000","Кафе.1000","АЗС.1000","Детский.сад.1000","Бар.1000","Банк.1000","Аптека.1000"
"536",2,0,43,3,9,0,2650000,0,0,0,1,0,0,0,0,1,0,0,1972,0,1,0,0,0,0,0,0,1,0,0,8,2,3,9,3,3,0,14,6,14,0,9,3,19,4,6,20
"537",2,0,49.1,4,9,0,2660000,0,0,0,1,0,1,1,0,1,0,1,1968,0,1,0,0,0,1,0,0,0,0,0,8,2,3,7,3,3,0,13,5,12,0,8,3,18,1,6,16
"538",3,0,62.5,1,5,0,2850000,0,0,0,1,0,0,0,1,0,0,0,1967,0,1,0,0,0,1,0,0,0,0,0,8,2,3,9,3,3,0,14,5,13,0,9,4,19,4,6,18
"539",2,0,48,4,5,0,2400000,0,0,1,0,1,0,0,1,0,0,0,1967,0,1,0,0,0,1,0,0,0,0,0,8,2,3,9,3,3,0,14,5,13,0,9,4,19,4,6,18
"540",1,0,45.6,1,18,0,2050000,0,0,0,1,0,0,0,1,1,0,1,2017,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,3,0,0,0,0,0,1,0,0,3
"541",1,0,58,8,16,0,2850000,0,0,0,1,0,1,0,0,0,0,0,2017,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,3,0,0,0,0,0,1,0,0,3
"542",2,0,47.4,7,11,0,2970000,0,0,0,1,1,0,0,1,1,0,0,1971,0,1,0,0,0,0,0,0,1,0,0,8,2,2,8,2,2,0,17,9,2,0,5,3,15,1,7,12
"543",2,0,47.6,6,11,0,2780000,0,0,0,1,0,0,0,0,1,0,0,1971,0,1,0,0,0,0,0,0,1,0,0,8,2,2,8,2,2,0,17,9,2,0,5,3,15,1,7,12
"544",1,0,46.7,6,10,0,2900000,0,0,0,1,1,0,1,0,1,0,1,2014,0,1,0,0,0,0,0,0,0,0,1,4,0,3,15,5,3,1,10,12,6,0,6,3,19,10,6,22
"545",1,0,48,6,15,0,2949000,0,1,0,0,1,0,1,0,1,0,1,2014,0,1,0,0,0,0,0,0,0,0,1,4,0,3,15,5,3,1,10,12,6,0,6,3,19,10,6,22
"546",1,0,42,4,10,0,2100000,0,0,0,1,0,1,0,1,1,0,1,1993,0,1,0,0,0,1,0,0,0,0,0,3,0,1,15,3,4,0,12,13,8,0,5,0,24,7,11,31
"547",1,0,36,2,10,0,2050000,0,0,0,1,0,1,0,1,1,0,1,1993,0,1,0,0,0,1,0,0,0,0,0,3,0,1,15,3,4,0,12,13,8,0,5,0,24,7,11,31
"548",2,0,54,10,10,0,3250000,0,0,0,1,1,0,0,1,1,0,1,2007,0,1,0,0,0,1,0,0,0,0,0,3,0,1,16,2,4,0,11,13,9,0,5,0,25,7,11,34
"549",2,0,58.7,7,10,0,3700000,0,0,0,1,1,0,0,1,1,0,1,2000,0,1,0,0,0,1,0,0,0,0,0,2,0,0,17,2,4,0,9,9,6,0,4,0,19,5,9,30
"550",2,0,58.7,7,10,0,3700000,0,0,0,1,1,0,0,1,1,0,1,2000,0,1,0,0,0,1,0,0,0,0,0,2,0,0,17,2,4,0,9,9,6,0,4,0,19,5,9,30
"551",2,0,52.4,10,10,0,3200000,0,0,0,1,1,0,0,1,1,0,0,2000,0,1,0,0,0,1,0,0,0,0,0,2,0,0,17,2,4,0,9,9,6,0,4,0,19,5,9,30
"552",1,0,30.9,1,9,0,1980000,0,0,0,1,0,0,1,0,1,0,1,1992,0,1,0,0,0,1,0,0,0,0,0,2,0,0,18,2,4,0,10,9,8,0,4,0,19,5,10,30
"553",2,0,55,1,14,0,3150000,0,0,0,1,1,0,0,1,1,0,1,2010,0,1,0,0,0,1,0,0,0,0,0,3,0,3,11,5,0,1,10,12,5,0,6,3,19,8,6,14
"554",1,0,45,1,14,0,2500000,0,0,0,1,0,1,0,1,1,1,1,2010,0,1,0,0,0,1,0,0,0,0,0,3,0,3,11,5,0,1,10,12,5,0,6,3,19,8,6,14
"555",2,0,53,1,14,0,3e+06,0,0,1,0,1,0,0,1,1,0,1,2010,0,1,0,0,0,1,0,0,0,0,0,3,0,3,11,5,0,1,10,12,5,0,6,3,19,8,6,14
"556",2,0,54,1,14,0,2950000,0,0,1,0,1,0,0,1,1,0,1,2010,0,1,0,0,0,1,0,0,0,0,0,3,0,3,11,5,0,1,10,12,5,0,6,3,19,8,6,14
"557",3,0,87,1,10,1,4200000,0,0,0,1,0,0,0,1,1,1,1,2013,0,1,0,0,0,0,0,0,0,1,0,4,0,3,13,5,2,1,10,12,5,0,6,3,17,9,6,20
"558",1,0,40,5,10,0,2390000,0,0,0,1,0,1,1,0,0,0,0,2013,0,1,0,0,0,0,0,0,0,1,0,4,0,3,13,5,2,1,10,12,5,0,6,3,17,9,6,20
"559",2,0,41,3,5,0,2350000,0,0,0,1,1,0,0,1,0,0,0,1959,0,1,0,0,0,0,0,0,1,0,0,5,4,2,14,2,2,3,14,16,6,1,11,2,24,9,9,22
"560",2,0,44,4,5,0,2500000,0,0,0,1,1,0,1,0,0,0,0,1960,0,1,0,0,0,0,0,0,1,0,0,5,5,5,16,3,3,3,17,55,4,2,18,1,20,8,12,18
"561",2,0,65,2,3,0,3200000,0,0,0,1,0,0,0,1,0,0,0,1956,0,0,0,1,0,0,0,0,1,0,0,5,4,5,14,3,2,4,17,56,4,1,19,1,15,8,14,18
"562",3,0,60,2,5,0,3500000,0,0,1,0,0,0,0,0,0,0,0,1973,0,1,0,0,0,0,0,0,1,0,0,6,4,2,16,2,3,3,15,25,6,1,14,0,25,9,11,25
"563",3,0,46,4,4,1,2400000,0,0,0,1,1,0,1,0,0,0,0,1961,0,1,0,0,0,1,0,0,0,0,0,3,2,5,14,3,2,3,20,45,8,1,19,3,13,4,10,17
"564",3,0,104,6,12,0,5990000,0,0,0,1,1,0,0,1,1,0,1,2005,0,1,0,0,0,0,0,0,1,0,0,3,4,4,13,2,3,2,16,36,6,1,13,3,14,3,8,18
"565",2,0,85.4,2,9,1,5150000,0,0,0,1,1,0,0,1,1,0,1,2011,0,1,0,0,0,0,0,0,1,0,0,2,20,0,3,0,1,1,8,0,2,0,4,1,9,2,0,8
"566",2,0,52.3,6,10,0,3260000,0,0,0,1,1,0,0,0,1,0,1,1989,0,1,0,0,0,1,0,0,0,0,0,4,3,4,14,3,2,3,21,46,7,1,16,3,13,4,11,19
"567",4,0,82.9,1,10,0,4600000,0,1,0,0,0,0,0,1,1,0,1,1992,0,1,0,0,0,1,0,0,0,0,0,4,4,4,14,2,2,2,21,43,7,1,16,3,14,3,8,18
"568",2,0,99.8,10,10,0,5998000,0,0,1,0,1,1,1,1,1,0,1,2011,0,1,0,0,0,0,0,0,0,1,0,5,8,1,13,2,3,0,9,16,5,1,10,6,16,7,3,15
"569",1,0,52,1,10,0,2400000,0,0,0,1,1,0,0,0,1,0,1,2005,0,1,0,0,0,1,0,0,0,0,0,2,0,0,14,0,3,0,10,9,6,0,5,0,13,4,8,20
"570",1,0,32,2,10,0,1900000,0,0,0,1,0,0,0,1,1,0,1,2005,0,1,0,0,0,1,0,0,0,0,0,2,0,0,14,0,3,0,10,9,6,0,5,0,13,4,8,20
"571",4,0,79,9,10,0,5e+06,0,0,1,0,0,1,0,1,1,0,1,2003,0,1,0,0,0,1,0,0,0,0,0,2,0,0,12,0,1,0,9,43,6,1,11,0,12,6,5,19
"572",3,0,65,1,10,1,4e+06,0,0,0,1,0,0,0,1,1,0,1,2004,0,1,0,0,0,1,0,0,0,0,0,2,0,1,16,0,1,0,10,54,6,1,11,0,14,6,8,19
"573",2,0,53,9,10,0,2990000,0,0,0,1,1,0,0,1,1,0,1,2004,0,1,0,0,0,1,0,0,0,0,0,2,0,0,14,0,4,0,10,9,6,0,5,0,16,4,8,25
"574",2,0,54,10,10,0,3400000,0,0,0,1,1,0,0,0,1,0,1,1995,0,1,0,0,0,1,0,0,0,0,0,4,0,0,20,3,4,0,10,9,9,0,5,0,25,7,11,32
"575",1,1,38.6,3,10,1,2350000,0,0,0,1,0,1,1,0,0,1,1,2007,0,1,0,0,0,0,0,0,1,0,0,5,0,0,29,3,4,0,12,47,11,1,13,0,30,11,13,37
"576",3,0,86.6,3,10,0,5200000,0,0,0,1,0,1,0,2,1,0,1,2008,0,1,0,0,0,0,0,0,1,0,0,5,0,0,28,3,4,0,12,30,11,0,8,0,33,9,11,36
"577",3,0,86.6,3,10,0,5050000,0,0,0,1,0,1,0,2,1,0,1,2008,0,1,0,0,0,0,0,0,1,0,0,5,0,0,28,3,4,0,12,30,11,0,8,0,33,9,11,36
"578",3,0,80.9,1,10,0,4700000,0,0,0,1,0,0,0,0,1,0,1,2001,0,1,0,0,0,0,0,0,1,0,0,4,0,0,29,2,4,0,13,48,10,1,13,0,30,12,13,36
"579",2,0,81,2,10,0,5e+06,0,0,1,0,1,1,1,0,1,0,1,2001,0,1,0,0,0,0,0,0,1,0,0,4,0,0,29,2,4,0,13,48,10,1,13,0,30,12,13,36
"580",5,0,120,8,9,0,5500000,0,0,1,0,2,1,0,0,1,0,0,1999,0,1,0,0,0,1,0,0,0,0,0,2,0,0,14,1,4,0,9,5,5,0,2,0,15,6,9,25
"581",2,0,75,10,10,0,4500000,0,0,0,1,0,0,0,0,1,0,1,2007,0,1,0,0,0,0,0,0,1,0,0,5,0,0,29,3,4,0,10,10,12,0,5,0,32,9,13,40
"582",2,0,53.4,6,10,0,3200000,0,0,0,1,1,0,0,0,1,0,1,2006,0,1,0,0,0,0,0,0,1,0,0,3,0,0,15,1,4,0,9,4,6,0,2,0,16,5,9,25
"583",3,0,68.1,7,10,0,4355000,0,0,1,0,1,0,0,1,1,0,1,1995,0,1,0,0,0,1,0,0,0,0,0,3,0,0,17,1,4,0,11,11,6,0,6,0,17,7,9,27
"584",2,0,53.9,5,10,0,3230000,0,0,0,1,1,0,0,1,1,0,1,1996,0,1,0,0,0,1,0,0,0,0,0,3,0,0,19,2,4,0,9,9,9,0,6,0,24,8,9,31
"585",2,0,53.9,5,10,0,3230000,0,0,0,1,1,0,0,1,1,0,1,1996,0,1,0,0,0,1,0,0,0,0,0,3,0,0,19,2,4,0,9,9,9,0,6,0,24,8,9,31
"586",1,0,42,10,10,0,2100000,0,0,0,1,0,1,0,1,1,0,0,2005,0,1,0,0,0,0,0,0,0,1,0,4,0,4,17,3,1,0,10,6,6,0,5,5,27,7,3,13
"587",1,0,50.8,5,16,0,2950000,0,0,0,1,1,0,0,1,1,0,1,2012,0,1,0,0,0,0,0,0,1,0,0,6,0,6,24,4,1,1,15,11,10,0,7,5,33,9,7,19
"588",4,0,80,7,10,0,3700000,0,0,0,1,1,0,0,1,1,0,1,1990,0,1,0,0,0,1,0,0,0,0,0,3,0,4,19,4,1,1,12,6,7,0,5,5,28,7,4,14
"589",1,0,36.6,3,10,0,2100000,0,0,0,1,1,0,1,0,1,0,1,2001,0,1,0,0,0,0,0,0,1,0,0,3,0,4,19,4,1,1,12,6,6,0,5,5,28,7,4,14
"590",4,0,80.5,3,10,0,4200000,0,0,0,1,0,1,0,1,1,0,1,1994,0,1,0,0,0,1,0,0,0,0,0,4,0,4,26,5,2,1,9,14,10,0,9,1,36,11,8,24
"591",4,0,84,2,9,0,3400000,0,0,0,1,1,0,0,1,1,0,1,1988,0,1,0,0,0,1,0,0,0,0,0,4,0,4,21,4,1,1,13,7,8,0,6,5,30,9,5,18
"592",2,0,53,10,10,1,3250000,0,0,0,1,1,0,0,0,1,0,1,2005,0,1,0,0,0,1,0,0,0,0,0,5,0,4,21,4,1,1,13,7,8,0,6,5,30,8,5,18
"593",2,0,71,10,10,0,3100000,0,0,0,1,1,0,0,1,1,0,1,2005,0,1,0,0,0,1,0,0,0,0,0,5,0,4,21,4,1,1,13,7,8,0,6,5,30,8,5,18
"594",4,0,83.2,8,10,0,4288000,0,0,0,1,2,0,0,1,1,0,1,2003,0,1,0,0,0,1,0,0,0,0,0,4,0,4,23,4,0,1,15,14,8,0,7,3,30,9,5,21
"595",2,0,58,6,16,1,3340000,0,0,0,1,1,0,1,0,1,1,1,2012,0,1,0,0,0,0,0,0,1,0,0,5,0,5,22,4,1,1,14,8,10,0,6,4,33,8,6,19
"596",1,0,40,7,16,0,2500000,0,0,0,1,0,1,1,0,1,0,1,2011,0,1,0,0,0,0,0,0,1,0,0,5,1,5,22,5,1,1,14,8,10,0,6,6,32,7,9,20
"597",2,0,56.3,5,10,0,3250000,0,0,0,1,0,1,1,0,0,1,1,2009,0,1,0,0,0,0,0,0,1,0,0,5,0,3,28,5,4,1,13,15,14,0,7,1,34,12,11,36
"598",2,0,55,1,10,1,3e+06,0,0,0,1,0,0,0,1,0,1,1,2012,0,1,0,0,0,1,0,0,0,0,0,5,0,1,28,4,4,1,12,13,11,0,6,0,30,8,13,37
"599",2,0,48,4,9,0,2500000,0,0,0,1,0,0,0,0,1,0,1,2000,0,1,0,0,0,1,0,0,0,0,0,3,0,1,20,3,4,1,12,13,9,0,5,0,27,8,12,35
"600",2,0,48,6,9,0,2500000,0,0,0,1,0,0,0,1,1,0,1,2000,0,1,0,0,0,1,0,0,0,0,0,3,0,1,20,3,4,1,12,13,9,0,5,0,27,8,12,35
"601",1,0,42,5,10,0,2430000,0,0,0,1,1,0,0,0,0,0,0,1998,0,1,0,0,0,1,0,0,0,0,0,3,0,1,17,3,4,1,12,13,9,0,5,0,27,8,12,34
"602",1,0,41,1,10,0,2400000,0,1,0,0,0,0,0,0,0,0,0,1998,0,1,0,0,0,1,0,0,0,0,0,3,0,1,17,3,4,1,12,13,9,0,5,0,27,8,12,34
"603",4,0,79,10,10,0,4300000,0,0,0,1,0,0,0,1,1,0,1,2009,0,1,0,0,0,1,0,0,0,0,0,5,0,3,29,5,3,1,9,14,11,0,9,1,35,12,9,27
"604",2,0,54,9,10,0,3500000,0,0,0,1,1,0,0,1,1,0,1,2000,0,1,0,0,0,1,0,0,0,0,0,5,0,2,26,4,4,1,10,13,13,0,8,1,30,11,10,30
"605",3,0,73,10,10,0,4200000,0,1,0,0,1,1,0,1,1,1,1,2009,0,1,0,0,0,1,0,0,0,0,0,4,0,4,16,5,0,1,10,13,7,0,6,3,22,11,6,16
"606",2,0,65,8,10,0,4100000,0,0,1,0,1,0,0,1,1,0,1,2006,0,1,0,0,0,0,0,0,1,0,0,4,0,5,22,4,0,1,15,15,10,0,7,3,35,9,5,23
"607",3,0,70,10,11,1,3900000,0,0,0,1,2,0,0,1,0,1,1,2009,0,1,0,0,0,1,0,0,0,0,0,5,0,4,24,5,0,1,14,15,11,0,8,2,37,13,6,25
"608",3,0,65,9,9,0,3500000,0,0,0,1,0,1,1,0,1,0,1,1982,0,1,0,0,0,1,0,0,0,0,0,4,4,1,9,1,3,0,9,13,5,1,6,5,12,9,1,15
"609",1,0,14,5,9,0,735000,0,0,0,1,0,0,0,0,1,0,1,1979,0,1,0,0,0,1,0,0,0,0,0,5,1,1,10,1,3,0,10,12,5,1,6,5,11,8,1,14
"610",1,1,15,3,9,0,7e+05,0,0,0,1,0,0,0,0,1,0,1,1979,0,1,0,0,0,1,0,0,0,0,0,5,1,1,10,1,3,0,10,12,5,1,6,5,11,8,1,14
"611",3,0,61,2,5,1,3430000,0,0,0,1,1,0,0,1,0,0,0,1967,0,1,0,0,0,1,0,0,0,0,0,5,0,0,5,1,1,0,7,1,3,0,0,2,13,0,3,8
"612",2,0,44,4,5,0,2680000,0,0,1,0,1,0,0,1,0,0,0,1967,0,1,0,0,0,1,0,0,0,0,0,4,0,0,6,1,1,0,7,2,3,0,0,2,13,0,3,7
"613",3,0,60.5,5,5,0,2850000,0,0,0,1,1,0,0,1,0,0,0,1968,0,1,0,0,0,1,0,0,0,0,0,4,0,0,6,2,1,0,10,1,2,0,2,1,9,0,5,9
"614",2,0,40.3,10,12,0,2400000,0,0,1,0,0,1,1,0,1,0,1,1977,0,1,0,0,0,1,0,0,0,0,0,5,0,0,5,2,1,0,9,1,3,0,0,1,11,0,3,8
"615",4,0,62,2,5,0,2700000,0,0,0,1,1,0,0,1,0,0,0,1967,0,1,0,0,0,1,0,0,0,0,0,4,0,0,5,2,1,0,8,1,3,0,0,3,11,0,3,8
"616",2,0,48,1,5,0,2350000,0,0,1,0,0,0,0,1,0,0,0,1967,0,1,0,0,0,1,0,0,0,0,0,4,0,0,5,2,1,0,8,1,3,0,0,3,11,0,3,8
"617",4,0,61,1,5,0,3e+06,0,0,0,1,0,0,0,1,0,0,0,1967,0,1,0,0,0,1,0,0,0,0,0,4,0,0,5,2,1,0,7,1,3,0,0,3,13,0,3,8
"618",1,0,16,1,5,0,8e+05,0,0,0,1,0,0,1,0,0,0,0,1967,0,1,0,0,0,1,0,0,0,0,0,4,0,0,5,2,1,0,7,1,3,0,0,3,13,0,3,8
"619",3,0,47.6,1,5,0,2630000,0,0,0,1,0,0,0,1,0,0,0,1971,0,1,0,0,0,1,0,0,0,0,0,3,0,0,5,2,1,0,7,1,3,0,0,3,13,0,3,8
"620",3,0,62,3,5,0,2850000,0,0,0,1,1,0,0,1,0,0,0,1967,0,1,0,0,0,1,0,0,0,0,0,4,0,0,5,1,1,0,7,1,3,0,0,1,14,0,3,8
"621",4,0,62,1,5,0,2450000,0,0,0,1,0,0,0,1,0,0,0,1967,0,1,0,0,0,1,0,0,0,0,0,2,0,0,2,2,1,0,6,1,3,0,0,4,10,0,1,8
"622",4,0,62,4,5,0,3550000,0,0,1,0,0,0,1,0,0,0,0,1967,0,1,0,0,0,1,0,0,0,0,0,2,0,0,2,2,1,0,6,1,3,0,0,4,10,0,1,8
"623",2,0,45,5,5,0,2550000,0,0,0,1,1,0,1,0,0,0,0,1968,0,1,0,0,0,1,0,0,0,0,0,6,0,0,7,1,1,0,9,2,2,0,3,1,12,0,8,10
"624",1,0,32,4,5,0,1850000,0,0,0,1,1,0,1,0,0,0,0,1968,0,1,0,0,0,1,0,0,0,0,0,6,0,0,7,1,1,0,9,2,2,0,3,1,12,0,8,10
"625",3,0,62,3,5,0,3200000,0,0,0,1,1,1,0,1,0,0,1,1977,0,1,0,0,0,1,0,0,0,0,0,5,2,4,12,1,2,1,11,6,12,0,11,3,23,5,6,22
"626",2,0,44,9,9,1,2250000,0,0,0,1,1,0,0,1,1,0,1,1981,0,1,0,0,0,1,0,0,0,0,0,4,2,4,10,1,1,1,11,6,11,0,10,3,19,5,6,21
"627",1,0,38,5,9,0,2250000,0,0,0,1,2,0,1,0,1,0,1,1981,0,1,0,0,0,1,0,0,0,0,0,4,2,4,10,1,1,1,11,6,11,0,10,3,19,5,6,21
"628",3,0,66.5,10,10,0,3500000,0,0,0,1,1,0,0,1,1,0,1,1994,0,1,0,0,0,1,0,0,0,0,0,6,2,4,9,2,0,1,11,6,11,0,10,4,16,6,7,20
"629",4,0,82,2,10,0,4400000,0,1,0,0,1,0,1,0,1,0,1,1994,0,1,0,0,0,1,0,0,0,0,0,6,2,4,9,2,0,1,11,6,11,0,10,4,16,6,7,20
"630",2,0,48,5,5,0,2600000,0,0,0,1,1,0,0,0,0,0,0,1965,0,1,0,0,0,1,0,0,0,0,0,8,3,2,7,3,3,0,16,10,4,1,10,4,14,2,15,14
"631",2,0,42.2,1,5,0,2300000,0,0,0,1,0,0,1,0,0,0,0,1966,0,1,0,0,0,1,0,0,0,0,0,7,4,1,7,4,4,1,17,11,4,1,10,4,17,2,14,14
"632",2,0,43.2,3,5,0,2500000,0,0,0,1,1,0,1,0,0,0,0,1965,0,1,0,0,0,1,0,0,0,0,0,7,4,2,6,3,4,1,16,10,4,1,11,4,12,1,15,13
"633",2,0,42,5,9,0,2550000,0,0,0,1,0,1,0,1,1,0,1,1978,0,1,0,0,0,1,0,0,0,0,0,4,2,3,9,2,4,1,11,13,5,1,18,5,9,2,14,14
"634",1,0,14,1,5,0,770000,0,0,0,1,0,0,0,0,0,0,0,1966,0,1,0,0,0,1,0,0,0,0,0,3,3,2,8,2,3,1,9,13,4,1,16,5,10,1,6,10
"635",1,1,18,4,5,0,1050000,0,0,0,1,0,0,0,0,0,0,0,1966,0,1,0,0,0,1,0,0,0,0,0,4,3,3,8,2,2,1,9,14,4,1,15,6,8,1,7,11
"636",1,1,17,2,5,0,1e+06,0,0,0,1,0,0,1,0,0,0,0,1966,0,1,0,0,0,1,0,0,0,0,0,4,3,3,8,2,2,1,9,14,4,1,15,6,8,1,7,11
"637",1,0,17,4,5,0,930000,0,0,0,1,0,0,1,0,0,0,0,1966,0,1,0,0,0,1,0,0,0,0,0,4,3,3,8,2,2,1,9,14,4,1,15,6,8,1,7,11
"638",1,0,18,5,5,0,9e+05,0,0,0,1,0,0,1,0,0,0,0,1966,0,1,0,0,0,1,0,0,0,0,0,4,3,3,8,2,2,1,9,14,4,1,15,6,8,1,7,11
"639",3,0,50,4,5,0,2500000,0,0,0,1,1,0,0,1,0,0,0,1968,0,1,0,0,0,1,0,0,0,0,0,13,15,2,11,4,2,2,9,16,6,0,10,1,22,4,11,24
"640",2,0,44.6,2,5,0,2200000,0,0,0,1,1,0,1,1,0,0,0,1967,0,1,0,0,0,1,0,0,0,0,0,12,10,1,6,4,1,3,9,14,5,0,8,1,19,4,13,26
"641",2,0,44.6,2,5,0,2075000,0,0,0,1,1,0,0,1,0,0,0,1967,0,1,0,0,0,1,0,0,0,0,0,12,10,1,6,4,1,3,9,14,5,0,8,1,19,4,13,26
"642",1,0,32,5,5,0,1790000,0,0,0,1,1,0,1,0,0,0,0,1963,0,1,0,0,0,1,0,0,0,0,0,10,8,1,7,4,2,3,7,13,5,0,6,1,19,4,10,25
"643",2,0,49,3,10,1,2530000,0,0,0,1,1,0,1,0,0,1,1,2015,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,2,1,3,0,2,1,8,0,3,6
"644",2,0,49,9,10,0,2350000,0,0,0,1,1,0,0,0,0,0,0,2015,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,2,1,3,0,2,1,8,0,3,6
"645",1,1,39.1,6,10,1,1800000,0,0,0,1,1,0,1,0,1,1,0,2015,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,2,1,3,0,2,1,8,0,3,6
"646",1,1,37.8,9,10,0,1800000,0,0,0,1,1,0,1,0,0,1,1,2015,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,2,1,3,0,2,1,8,0,3,6
"647",1,1,37.8,9,11,0,1800000,0,0,0,1,1,0,1,0,0,0,0,2015,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,2,1,3,0,2,1,8,0,3,6
"648",1,0,39.1,6,10,0,1720000,0,0,0,1,1,0,0,0,0,0,0,2015,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,2,1,3,0,2,1,8,0,3,6
"649",1,0,38,6,9,1,1700000,0,0,0,1,0,1,1,0,1,0,1,2015,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,2,1,3,0,2,1,8,0,3,6
"650",1,0,48,11,16,0,2150000,0,0,0,1,2,0,0,0,1,1,1,2016,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,1,1,3,0,1,0,8,0,3,6
"651",1,0,36,4,16,0,1730000,0,0,0,1,0,0,0,0,1,0,1,2016,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,1,1,3,0,1,0,8,0,3,6
"652",1,0,42.7,10,10,0,2050000,0,0,0,1,1,0,1,0,1,0,1,2015,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,2,1,3,0,2,1,8,0,3,6
"653",1,0,39,15,18,0,1780000,0,0,0,1,0,1,1,0,0,0,1,2017,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,2,1,3,0,2,2,8,0,3,6
"654",1,0,42,6,17,1,2200000,0,0,0,1,1,0,0,0,1,1,1,2015,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,1,1,3,0,2,1,8,0,3,6
"655",1,0,41,6,18,0,2e+06,0,0,0,1,1,0,1,0,1,0,1,2015,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,2,1,3,0,2,2,8,0,3,6
"656",1,0,36.1,17,18,0,1800000,0,0,0,1,0,1,1,0,1,0,1,2015,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,2,1,3,0,2,2,8,0,3,6
"657",1,1,26,1,17,0,1450000,0,0,0,1,0,0,1,0,1,0,1,2015,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,2,1,3,0,2,2,8,0,3,6
"658",1,0,18.4,1,9,0,750000,0,0,0,1,0,0,1,0,1,0,1,1982,0,1,0,0,0,1,0,0,0,0,0,3,0,2,2,1,3,2,5,2,1,0,3,4,4,1,1,4
"659",1,0,31,3,5,0,1600000,0,0,0,1,0,0,0,1,0,0,0,1973,0,1,0,0,0,1,0,0,0,0,0,3,0,2,3,1,2,1,5,2,1,0,3,5,5,1,1,4
"660",1,0,28,6,9,0,1780000,0,0,0,1,1,0,0,1,1,0,1,1984,0,1,0,0,0,1,0,0,0,0,0,3,0,1,3,1,2,0,5,2,0,0,3,1,8,0,2,5
"661",3,0,63.7,7,9,0,3050000,0,0,0,1,1,0,0,1,1,0,1,1982,0,1,0,0,0,1,0,0,0,0,0,3,0,1,3,2,2,0,6,3,1,0,4,2,11,0,4,7
"662",2,0,54,1,9,0,2250000,0,0,0,1,0,0,0,1,1,0,1,1982,0,1,0,0,0,1,0,0,0,0,0,3,0,1,3,2,2,0,6,3,1,0,4,2,11,0,4,7
"663",4,0,80,8,9,0,3350000,0,0,0,1,1,1,0,1,1,0,1,1984,0,1,0,0,0,1,0,0,0,0,0,4,0,1,5,2,2,0,6,4,1,0,3,2,12,0,5,8
"664",4,0,80.2,8,9,0,3250000,0,0,0,1,1,1,0,1,0,0,1,1984,0,1,0,0,0,1,0,0,0,0,0,4,0,1,5,2,2,0,6,4,1,0,3,2,12,0,5,8
"665",3,0,68,3,9,0,4e+06,0,0,1,0,2,0,0,0,1,0,1,1984,0,1,0,0,0,1,0,0,0,0,0,4,0,1,5,2,2,0,6,4,1,0,3,2,12,0,5,8
"666",1,0,13,1,9,0,6e+05,0,0,0,1,0,0,1,0,1,0,1,1988,0,1,0,0,0,1,0,0,0,0,0,3,0,0,4,1,2,0,3,1,3,0,3,2,12,0,3,8
"667",3,0,76.6,5,16,0,3650000,0,0,0,1,1,0,0,1,1,1,1,2016,0,1,0,0,0,0,0,0,0,1,0,3,0,0,4,2,2,0,5,2,3,0,3,2,13,0,5,10
"668",1,0,38,8,18,0,1950000,0,0,0,1,1,0,0,1,1,1,1,2016,0,1,0,0,0,0,0,0,0,1,0,3,0,0,4,2,2,0,5,2,3,0,3,2,13,0,5,10
"669",1,0,42,3,10,0,2150000,0,0,0,1,0,1,0,1,1,0,1,2009,0,1,0,0,0,0,0,0,0,1,0,3,0,0,4,1,1,0,3,1,3,0,3,2,12,0,3,8
"670",1,0,36,1,9,0,1750000,0,0,0,1,0,0,0,1,1,0,1,2014,0,1,0,0,0,0,0,0,0,1,0,3,0,0,4,1,1,0,2,1,3,0,3,2,12,0,3,8
